generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0140653,2,0,0,91,NaN,0
1,0.0317336,2.02,1,3.5,91,0,50
2,0.0512733,2.02,1,1.98,79,14.000000000000002,0
3,0.0648173,2.06,1,1.8571428571428572,84,12.857142857142856,0
4,0.0811346,2.04,1,1.9473684210526316,81,15.789473684210526,0
5,0.0946606,2.03,1,2.1625,82,18.75,0
6,0.10864,2.01,1,1.9767441860465116,81,48.837209302325576,0
7,0.1237034,2.01,1,1.802325581395349,84,50,0
8,0.1402315,2.01,1,1.7045454545454546,87,47.72727272727273,0
9,0.15518590000000002,2.05,1,1.923913043478261,96,84.78260869565217,45.1219512195122
10,0.17036440000000003,2.03,1,1.8888888888888888,94,75.55555555555556,43.037974683544306
11,0.18479270000000003,2.05,1,2.0652173913043477,97,82.6086956521739,43.82022471910113
12,0.20156670000000004,2.08,1,2.2127659574468086,92,81.91489361702128,44.554455445544555
13,0.21709730000000005,2.13,1,2.265957446808511,92,82.97872340425532,47.66355140186916
14,0.23292260000000004,2.15,1,1.9680851063829787,91,71.27659574468085,40.909090909090914
15,0.24916160000000004,2.15,1,2.25,88,70.83333333333334,37.86407766990291
16,0.2666566,2.12,1,1.5957446808510638,86,80.85106382978722,79.06976744186046
17,0.28227420000000003,2.17,1,1.8541666666666667,83,70.83333333333334,44.9438202247191
18,0.2996783,2.15,1,2.2448979591836733,83,71.42857142857143,51.37614678899083
19,0.3158376,2.12,1,1.8125,78,76.04166666666666,64.44444444444444
20,0.3335043,2.08,1,1.90625,76,68.75,54.347826086956516
21,0.3522105,2.09,1,1.7142857142857142,78,79.59183673469387,80.41237113402062
22,0.3684228,2.16,1,1.8229166666666667,74,78.125,81
23,0.3864428,2.2,1,2.0833333333333335,75,63.541666666666664,68.69565217391305
24,0.4040408,2.29,1,1.4795918367346939,77,58.16326530612245,73.62637362637363
25,0.41985629999999996,2.26,1,1.4489795918367347,77,62.244897959183675,78.16091954022988
26,0.43540149999999994,2.27,1,1.4387755102040816,76,62.244897959183675,72.41379310344827
27,0.45216429999999996,2.22,1,1.4795918367346939,77,56.12244897959183,77.01149425287356
28,0.4701995,2.16,1,1.8673469387755102,76,70.40816326530613,83.16831683168317
29,0.4868087,2.2,1,1.5,79,67,76.74418604651163
30,0.5014079,2.23,1,1.89,72,68,76.69902912621359
31,0.5170198,2.22,1,1.54,81,65,87.35632183908046
32,0.532066,2.18,1,1.6122448979591837,79,61.224489795918366,80
33,0.5478494,2.13,1,1.6020408163265305,79,66.3265306122449,82.02247191011236
34,0.5636236,2.16,1,1.8571428571428572,77,71.42857142857143,80.20833333333334
35,0.5798499,2.21,1,1.82,79,67,89
36,0.5955082,2.17,1,1.72,80,74,90.52631578947368
37,0.6111336,2.16,1,1.74,82,74,89.36170212765957
38,0.6255501000000001,2.2,1,2,78,61.224489795918366,74.76635514018692
39,0.6407279000000001,2.11,1,1.8061224489795917,77,73.46938775510205,90.32258064516128
40,0.6560885000000001,2.11,1,1.8979591836734695,73,65.3061224489796,81.81818181818183
41,0.6716023000000001,2.13,1,1.81,78,65,91.0891089108911
42,0.6882628000000001,2.2,1,1.89,77,67,79
43,0.7057526000000001,2.23,1,1.58,81,75,89.1891891891892
44,0.7210371000000001,2.2,1,1.530612244897959,77,68.36734693877551,81.53846153846153
45,0.7367324000000001,2.2,1,2.0816326530612246,73,56.12244897959183,73.68421052631578
46,0.7547014000000001,2.25,1,1.9387755102040816,74,70.40816326530613,84.84848484848484
47,0.7704613000000001,2.26,1,1.79,78,72,90.52631578947368
48,0.7864862000000001,2.33,1,1.88,78,57.99999999999999,85.57692307692307
49,0.8034219000000001,2.41,1,1.85,73,63,92
50,0.8206330000000002,2.45,1,1.89,77,64,86.27450980392157
51,0.8370354000000002,2.5,1,1.79,75,65,85.56701030927834
52,0.8543748000000002,2.52,1,1.88,72,67,87.75510204081633
53,0.8716993000000002,2.67,1,1.82,73,65,87.75510204081633
54,0.8881410000000002,2.81,1,1.78,71,64,91.66666666666666
55,0.9054568000000002,2.88,1,2.05,68,56.99999999999999,84.68468468468468
56,0.9228881000000002,2.92,1,1.85,72,57.99999999999999,88.11881188118812
57,0.9400695000000002,2.96,1.0208333333333333,1.7352941176470589,73,61.76470588235294,88.54166666666666
58,0.9581979000000003,2.99,1,1.5294117647058822,64,66.66666666666666,77.77777777777779
59,0.9753341000000003,3,1,1.607843137254902,68,68.62745098039215,84.05797101449275
60,0.9922397000000003,3.03,1,1.8725490196078431,68,69.6078431372549,88.88888888888889
61,1.0093333000000002,3.03,1.0097087378640777,1.9019607843137254,73,57.84313725490197,84.46601941747572
62,1.0264115000000003,3.02,1,1.9313725490196079,71,62.745098039215684,86.53846153846155
63,1.0443800000000003,3.02,1,2.07,70,61,81.48148148148148
64,1.0629298000000003,3.04,1.0096153846153846,1.96,70,63,84.15841584158416
65,1.0799774000000002,3.07,1.0093457943925233,1.97,69,55.00000000000001,87.61904761904762
66,1.0973536000000002,3.07,1,2,71,59,85.04672897196261
67,1.1160161000000002,3.1,1,2.07,65,63,83.9622641509434
68,1.1327965000000002,3.12,1.0089285714285714,1.91,71,60,86.27450980392157
69,1.1501291000000002,3.08,1,1.9509803921568627,67,58.82352941176471,87.5
70,1.1680083000000003,3.15,1,1.9607843137254901,67,62.745098039215684,83.33333333333334
71,1.1865556000000004,3.14,1,1.9901960784313726,67,62.745098039215684,88.78504672897196
72,1.2028079000000005,3.15,1,1.9313725490196079,67,50.98039215686274,87.03703703703704
73,1.2197326000000004,3.12,1,1.9705882352941178,68,57.84313725490197,87.73584905660378
74,1.2373311000000005,3.1,1.009090909090909,1.9803921568627452,69,55.88235294117647,85.18518518518519
75,1.2555848000000005,3.08,1.0092592592592593,1.9509803921568627,69,67.64705882352942,85
76,1.2735046000000005,3.05,1.0095238095238095,1.97,71,65,87.12871287128714
77,1.2903045000000006,3.06,1.009433962264151,2,67,54,90.74074074074075
78,1.3054052000000007,3.06,1,1.97,67,59,86.40776699029125
79,1.3224598000000007,3.03,1,2.03,66,60,87.85046728971963
80,1.3399204000000007,3.01,1,1.9,69,56.00000000000001,84.15841584158416
81,1.3572435000000007,3,1,1.89,73,65,91.66666666666666
82,1.3753534000000007,3,1,1.9509803921568627,68,60.78431372549019,85.57692307692307
83,1.3939897000000008,3,1,1.892156862745098,69,59.80392156862745,92.07920792079209
84,1.4140329000000007,3.02,1,1.9901960784313726,69,58.82352941176471,87.61904761904762
85,1.4331895000000008,3.04,1,2.019607843137255,73,58.82352941176471,83.80952380952381
86,1.4522381000000009,3.04,1.0096153846153846,1.9509803921568627,72,55.88235294117647,87.73584905660378
87,1.472890400000001,3.05,1.0095238095238095,1.9215686274509804,65,56.86274509803921,85.29411764705883
88,1.4903129000000008,3.06,1.009433962264151,1.99,68,55.00000000000001,86.53846153846155
89,1.5084795000000009,3.01,1,1.99,70,54,87.37864077669903
90,1.526742000000001,3.01,1.00990099009901,1.97,67,62,87.12871287128714
91,1.546731300000001,3.02,1,1.92,67,62,88.88888888888889
92,1.564361200000001,3.02,1,1.97,67,59,86.13861386138613
93,1.5819959000000008,3.03,1,1.96,70,55.00000000000001,88.3495145631068
94,1.6000753000000008,3.04,1,1.9509803921568627,65,57.84313725490197,88.46153846153845
95,1.6187959000000007,3.03,1,1.9411764705882353,64,67.64705882352942,92
96,1.6395646000000008,3.02,1,2.0686274509803924,66,54.90196078431373,85.45454545454545
97,1.6603695000000007,3.03,1.0194174757281553,1.9803921568627452,70,67.64705882352942,90
98,1.6790477000000008,3.01,1.00990099009901,1.9803921568627452,67,56.86274509803921,88.57142857142857
99,1.7003851000000008,3.02,1,2.0588235294117645,65,61.76470588235294,87.73584905660378
100,1.7222567000000009,3.01,1,1.9705882352941178,65,59.80392156862745,91.34615384615384
101,1.7412983000000009,3.04,1,2.02,62,48,87.27272727272727
102,1.761925100000001,3.07,1,1.97,66,53,87.5
