generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.1982426,2,0,0,96,NaN,0
1,0.48338749999999997,2.006,1,4.5,98,100,25
2,0.7472198,2.0064,1,4.36,92,34,41.5929203539823
3,1.0381845,2.0116,1,3.9857142857142858,87,45.714285714285715,39.130434782608695
4,1.3189168,2.0112,1,2.5,86,69.73684210526315,31.25
5,1.6112508,2.0104,1,2.45,88,75,45.09803921568628
6,1.9347674000000001,2.0116,1,2.244186046511628,88,75.5813953488372,34.40860215053764
7,2.2368214,2.0144,1,2.5813953488372094,87,61.627906976744185,33.04347826086956
8,2.5234812,2.0148,1,2.25,86,61.36363636363637,28.71287128712871
9,2.8233499,2.0132,1.0303030303030303,2.1847826086956523,89,71.73913043478261,24.242424242424242
10,3.0847354,2.0148,1.027027027027027,2.3666666666666667,85,74.44444444444444,39.42307692307692
11,3.3931651,2.0108,1,2.010869565217391,83,72.82608695652173,32.22222222222222
12,3.6728766,2.0128,1,2.106382978723404,83,61.702127659574465,25.773195876288657
13,3.9324993999999998,2.0116,1,2.0851063829787235,83,58.51063829787234,28.57142857142857
14,4.185156999999999,2.01,1,2.0319148936170213,83,62.76595744680851,24.46808510638298
15,4.458763199999999,2.0116,1,2.125,86,60.416666666666664,21.782178217821784
16,4.762511599999999,2.0164,1.024390243902439,1.9574468085106382,84,59.57446808510638,26.595744680851062
17,5.025221799999999,2.016,1.025,1.9375,81,64.58333333333334,30.107526881720432
18,5.295989499999999,2.0128,1.03125,1.969387755102041,84,59.183673469387756,26.595744680851062
19,5.565239599999999,2.0124,1.064516129032258,1.9895833333333333,83,61.458333333333336,23.157894736842106
20,5.8358460999999995,2.0132,1.0606060606060606,1.8854166666666667,82,56.25,30
21,6.110296,2.0092,1,2.295918367346939,81,65.3061224489796,27.927927927927925
22,6.3926858,2.012,1,2.2291666666666665,81,58.333333333333336,30.097087378640776
23,6.6849264999999995,2.0104,1,2.1041666666666665,81,53.125,28.000000000000004
24,6.9640116999999995,2.0136,1,1.989795918367347,81,58.16326530612245,21.052631578947366
25,7.234782899999999,2.0164,1,2.163265306122449,83,56.12244897959183,26.47058823529412
26,7.523297299999999,2.0156,1.0256410256410255,2.316326530612245,83,54.08163265306123,26.126126126126124
27,7.798176399999999,2.0152,1.0263157894736843,2.2244897959183674,81,56.12244897959183,28.82882882882883
28,8.0675727,2.0148,1.027027027027027,2.13265306122449,81,55.10204081632652,31.683168316831683
29,8.340191299999999,2.0144,1.0555555555555556,2.06,84,56.99999999999999,23.52941176470588
30,8.624517599999999,2.014,1.0571428571428572,1.98,84,50,28.431372549019606
31,8.9404834,2.0144,1.1111111111111112,2.11,84,55.00000000000001,34.54545454545455
