generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.2817344,2,0,0,28.166666666666668,NaN,0
1,0.6250864,2.0036,1,2,41.5,50,50
2,1.1827679,2.0084,1,2.68,43.583333333333336,46,60.29411764705882
3,1.6263531,2.0108,1.037037037037037,2.6,44.5,50,62.637362637362635
4,2.0528625,2.0184,1.0217391304347827,2.8815789473684212,50,43.42105263157895,61.261261261261254
5,2.443284,2.0228,1,3.65,51.666666666666664,47.5,64.66165413533834
6,2.8833393,2.0296,1,2.697674418604651,53,55.81395348837209,61.34453781512605
7,3.3010606,2.0324,1,2.8255813953488373,52.25,43.02325581395349,61.6
8,3.7254445,2.042,1.0095238095238095,2.5681818181818183,56.33333333333333,75,55.140186915887845
9,4.1468882,2.044,1.009090909090909,2.2934782608695654,55,76.08695652173914,56.86274509803921
10,4.6152105,2.0412,1,1.511111111111111,59,46.666666666666664,42.66666666666667
11,5.1565908,2.044,1.009090909090909,1.6630434782608696,55,40.21739130434783,42.857142857142854
12,5.6579318,2.0428,1.0093457943925233,2.24468085106383,60,65.95744680851064,51.48514851485149
13,6.1265034,2.0492,1.024390243902439,2.3191489361702127,59,61.702127659574465,61.6822429906542
14,6.624568099999999,2.0668,1,2.234042553191489,62.5,67.02127659574468,64.70588235294117
15,7.1162746,2.0736,1.0108695652173914,2.3645833333333335,60,67.70833333333334,62.5
16,7.621434799999999,2.0816,1.0147058823529411,2.5531914893617023,63.333333333333336,58.51063829787234,55.932203389830505
17,8.1369142,2.1032,1.0193798449612403,1.6666666666666667,63,44.79166666666667,46.98795180722892
18,8.6251125,2.1104,1.0036231884057971,2.4285714285714284,64,59.183673469387756,62.39316239316239
19,9.1269674,2.13,1,2.5520833333333335,65,56.25,61.78861788617886
20,9.6639889,2.1512,1,2.5416666666666665,66.5,67.70833333333334,62.39316239316239
21,10.1369876,2.1536,1,2.5,66.5,55.10204081632652,54.47154471544715
22,10.659863699999999,2.158,1.0050632911392405,2.7291666666666665,70.5,64.58333333333334,57.48031496062992
23,11.15444,2.1688,1.004739336492891,2.375,68.5,52.083333333333336,60.86956521739131
24,11.677508699999999,2.1852,1.0043196544276458,2.5918367346938775,70,54.08163265306123,64.84375
25,12.197603999999998,2.1924,1.002079002079002,2.306122448979592,70,53.06122448979592,60.526315789473685
26,12.729528299999998,2.1856,1.0107758620689655,3.622448979591837,68.58333333333331,51.02040816326531,66.66666666666666
27,13.219574599999998,2.192,1.0083333333333333,2.5408163265306123,69.5,64.28571428571429,66.66666666666666
28,13.741415599999998,2.1944,1.0123456790123457,2.7551020408163267,70,46.93877551020408,62.142857142857146
29,14.264152499999998,2.1872,1.0106837606837606,2.44,70.5,56.00000000000001,64.75409836065575
30,14.779788799999999,2.188,1.0085106382978724,2.57,71.5,56.99999999999999,63.49206349206349
31,15.2775793,2.2004,1.0099800399201597,2.78,74,53,65.21739130434783
32,15.7905322,2.1992,1.0140562248995983,2.63265306122449,69,59.183673469387756,62.99212598425197
33,16.297364299999998,2.2032,1.015748031496063,3.193877551020408,69.49999999999999,46.93877551020408,70.25316455696202
34,16.8228844,2.2044,1.009784735812133,2.306122448979592,71.5,57.14285714285714,57.14285714285714
35,17.3418504,2.2104,1.0076045627376427,2.74,73.5,50,66.18705035971223
36,17.877047599999997,2.2072,1.0115830115830116,2.45,71.33333333333334,65,64.40677966101694
37,18.377226099999998,2.2148,1.0093109869646182,2.58,71,45,64.39393939393939
38,18.886573,2.206,1.025242718446602,2.6530612244897958,73.5,48.97959183673469,70.45454545454545
39,19.398056299999997,2.2092,1.022944550669216,2.4591836734693877,70.5,63.26530612244898,64.95726495726495
40,19.962802299999996,2.218,1.0275229357798166,2.63265306122449,69.5,68.36734693877551,67.76859504132231
41,20.710414999999998,2.2304,1.0347222222222223,3.58,70.66666666666666,44,67.58241758241759
42,21.247214599999996,2.2372,1.042158516020236,2.54,72.83333333333334,57.99999999999999,69.35483870967742
43,21.789315699999996,2.2412,1.0530679933665008,2.63,71.83333333333334,59,68.75
44,22.348189499999997,2.2568,1.073208722741433,2.642857142857143,73.5,58.16326530612245,65.35433070866141
45,22.925758899999998,2.2732,1.0673499267935578,2.7346938775510203,74,46.93877551020408,67.88321167883211
