generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0466539,2,0,0,86,NaN,0
1,0.10230449999999999,2,0,5,76,50,40
2,0.16812329999999998,2,0,5,70,50,40
3,0.22464379999999998,2,0,5,70,50,40
4,0.2809002,2,0,5.947368421052632,70,50,33.6283185840708
5,0.3190845,2,0,5.825,66,50,34.33476394849785
6,0.3517801,2,0,6.255813953488372,65,50,31.970260223048324
7,0.38639199999999996,2,0,6.534883720930233,66,50,30.604982206405694
8,0.41961439999999994,2,0,6.7727272727272725,71,50,29.53020134228188
9,0.45483909999999994,2,0,6.891304347826087,66,50,29.02208201892745
10,0.49012729999999993,2,0,7.066666666666666,68,50,28.30188679245283
11,0.5254937,2,0,7.086956521739131,66,50,28.22085889570552
12,0.5625273,2,0,7.23404255319149,63,50,27.647058823529413
13,0.5984375,2,0,5,65,50,40
14,0.6325896,2,0,5,67,50,40
15,0.6663093,2,0,7.125,66,50,28.07017543859649
16,0.6982839,2,0,2.8404255319148937,72,65.95744680851064,43.97163120567376
17,0.7300738999999999,2,0,2.8020833333333335,68,65.625,44.36619718309859
18,0.7629552,2,0,2.693877551020408,65,64.28571428571429,45.32374100719424
19,0.7936384,2,0,2.6145833333333335,69,63.541666666666664,46.21212121212121
20,0.8281227,2,0,2.4895833333333335,73,63.541666666666664,48.41269841269841
21,0.8586226,2,0,2.4693877551020407,70,62.244897959183675,48.031496062992126
22,0.8893011000000001,2,0,6,66,50,29.166666666666668
23,0.9199711,2,0,2.3541666666666665,66,60.416666666666664,49.152542372881356
24,0.9477856,2,0,2.36734693877551,68,60.204081632653065,48.760330578512395
25,0.9793618,2,0,4.23469387755102,65,34.69387755102041,49
26,1.0095528999999999,2,0,2.2448979591836733,66,60.204081632653065,51.30434782608696
27,1.0372578,2,0,2.2346938775510203,66,61.224489795918366,52.17391304347826
28,1.0652510999999998,2,0,2.193877551020408,65,61.224489795918366,53.09734513274337
29,1.0912669999999998,2,0,2.15,64,59,52.67857142857143
30,1.1195685999999998,2,0,2.14,70,61,59.22330097087378
31,1.1469984999999998,2,0,2.1,65,60,61
32,1.1746721999999998,2,0,2.0714285714285716,66,59.183673469387756,63.541666666666664
33,1.2004993999999998,2,0,2.0408163265306123,64,60.204081632653065,58.87850467289719
34,1.2279732999999997,2,0,4.520408163265306,66,50,30.48780487804878
35,1.2529843999999997,2,0,5.05,61,50,30.158730158730158
36,1.2798276999999996,2,0,5.23,66,50,29.50191570881226
37,1.3081013999999995,2,0,5.36,64,50,29.213483146067414
38,1.3372307999999995,2,0,5.469387755102041,65,50,28.83895131086142
39,1.3649339999999994,2,0,5.275510204081633,68,50,29.457364341085274
40,1.3931794999999993,2,0,5.336734693877551,62,50,29.118773946360154
41,1.4217224999999993,2,0,5.59,63,50,28.673835125448026
42,1.4485427999999994,2,0,5.65,60,50,28.368794326241137
43,1.4759887999999994,2,0,5.15,61,50,28.368794326241137
44,1.5023518999999994,2,0,2.2448979591836733,67,57.14285714285714,50
45,1.5298238999999993,2,0,5.612244897959184,68,50,28.102189781021895
46,1.5580646999999994,2,0,5.704081632653061,63,50,27.697841726618705
47,1.5883826999999995,2,0,2.24,64,56.00000000000001,50
48,1.6157835999999994,2,0,2.19,69,56.00000000000001,50.442477876106196
49,1.6440737999999995,2,0,2,61,56.00000000000001,60.63829787234043
50,1.6723454999999994,2,0,2.16,65,56.00000000000001,51.78571428571429
51,1.7014525999999994,2,0,3.21,67,56.00000000000001,45.14285714285714
52,1.7318753999999994,2,0,2.01,67,56.00000000000001,61.702127659574465
53,1.7625041999999993,2,0,2.01,68,56.00000000000001,62.76595744680851
54,1.7934052999999992,2,0,1.98,64,55.00000000000001,64.13043478260869
55,1.8237994999999991,2,0,2.09,64,56.99999999999999,54.54545454545454
56,1.853174499999999,2,0,5.11,64,49,29.527559055118108
57,1.8825443999999991,2,0,2.7254901960784315,62,44.11764705882353,61.48148148148148
58,1.910599699999999,2,0,2.107843137254902,67,55.88235294117647,53.98230088495575
59,1.938575699999999,2,0,3.156862745098039,71,54.90196078431373,44
60,1.967636199999999,2,0,3.1372549019607843,64,54.90196078431373,43.67816091954023
61,1.998331899999999,2,0,5.245098039215686,63,47.05882352941176,30.18867924528302
62,2.027413699999999,2,0,1.9901960784313726,64,56.86274509803921,54.71698113207547
63,2.053809299999999,2,0,2.12,69,57.99999999999999,51.35135135135135
64,2.0816335999999986,2,0,1.98,64,56.00000000000001,64.83516483516483
65,2.1081205999999986,2,0,1.99,67,56.99999999999999,56.19047619047619
66,2.134385999999999,2,0,1.99,73,59,53.84615384615385
67,2.1621111999999987,2,0,3.07,66,52,45.83333333333333
68,2.189583299999999,2,0,2.93,71,45,43.67088607594937
69,2.217366099999999,2,0,3.1470588235294117,65,53.92156862745098,41.37931034482759
70,2.245051699999999,2,0,3.0784313725490198,72,51.9607843137255,40.828402366863905
71,2.273351199999999,2,0,3.196078431372549,64,54.90196078431373,41.80790960451977
72,2.3016685999999993,2,0,2.049019607843137,62,60.78431372549019,47.22222222222222
73,2.3310204999999993,2,0,4.411764705882353,66,44.11764705882353,31.2
74,2.360206999999999,2,0,2.0098039215686274,62,60.78431372549019,49.056603773584904
75,2.388040599999999,2,0,2.049019607843137,67,58.82352941176471,49.074074074074076
76,2.4127270999999992,2,0,1.93,63,60,51
77,2.4370529999999992,2,0,1.91,62,53,67.85714285714286
78,2.4621858999999993,2,0,1.99,62,54,64.04494382022472
79,2.4894072999999994,2,0,1.97,70,54,67.41573033707866
80,2.5194688999999992,2,0,2.03,66,55.00000000000001,65.59139784946237
81,2.549802099999999,2,0,1.99,70,54,65.55555555555556
82,2.5796756999999992,2,0,4.578431372549019,67,45.09803921568628,32.17391304347826
83,2.6071662999999994,2,0,2.9901960784313726,71,50,42.073170731707314
84,2.6343555999999992,2,0,1.9803921568627452,66,54.90196078431373,67.03296703296702
85,2.6632300999999994,2,0,2.049019607843137,64,54.90196078431373,65.97938144329896
86,2.6903343999999993,2,0,2.0294117647058822,66,58.82352941176471,52.293577981651374
87,2.718219199999999,2,0,1.9411764705882353,63,58.82352941176471,51.45631067961165
88,2.746486499999999,2,0,3.02,65,49,43.90243902439025
89,2.772345599999999,2,0,2.86,64,43,43.225806451612904
90,2.7984587999999992,2,0,2.01,61,55.00000000000001,67.03296703296702
91,2.826554699999999,2,0,2.92,65,48,43.037974683544306
92,2.852377499999999,2,0,2.93,65,49,41.139240506329116
93,2.880572099999999,2,0,1.83,69,61,55.670103092783506
94,2.9081846999999987,2,0,2.980392156862745,69,49.01960784313725,42.073170731707314
95,2.934600699999999,2,0,2.9705882352941178,67,49.01960784313725,40.49079754601227
96,2.964287799999999,2,0,2.950980392156863,65,48.03921568627451,39.50617283950617
97,2.992728199999999,2,0,3.6470588235294117,66,50,38.72832369942196
98,3.022397199999999,2,0,3.6666666666666665,68,50,39.42857142857143
99,3.051436899999999,2,0,2.0588235294117645,71,54.90196078431373,64.21052631578948
100,3.0786494999999987,2,0,1.9607843137254901,70,51.9607843137255,69.66292134831461
101,3.1057124999999988,2,0,1.88,70,59,55.00000000000001
102,3.132846299999999,2,0,1.89,66,60,51.515151515151516
103,3.159616199999999,2,0,1.91,69,60,52.475247524752476
104,3.187353799999999,2,0,1.84,69,60,53.608247422680414
105,3.214035799999999,2,0,1.85,68,62,53.06122448979592
106,3.241359899999999,2,0,1.8,74,59,56.84210526315789
107,3.268931799999999,2,0,1.8,72,62,55.208333333333336
108,3.296284899999999,2,0,1.9,71,59,53
109,3.322177099999999,2,0,1.83,67,57.99999999999999,55.208333333333336
110,3.349402699999999,2,0,3.4,67,51,40.12738853503185
111,3.376842799999999,2,0,3.63,63,51,39.053254437869825
112,3.406616999999999,2,0,1.89,64,61,52
113,3.435114999999999,2,0,3.676470588235294,66,50,39.42857142857143
114,3.462069499999999,2,0,3.7941176470588234,67,50.98039215686274,38.46153846153847
115,3.489111299999999,2,0,3.676470588235294,69,50.98039215686274,38.50574712643678
116,3.516301899999999,2,0,3.343137254901961,73,54.90196078431373,41.875
117,3.542774199999999,2,0,1.8333333333333333,67,59.80392156862745,58.415841584158414
118,3.570523099999999,2,0,3.411764705882353,64,53.92156862745098,42.331288343558285
119,3.597740599999999,2,0,3.6372549019607843,65,52.94117647058824,39.20454545454545
120,3.627768999999999,2,0,3.480392156862745,63,50.98039215686274,40.243902439024396
121,3.656702199999999,2,0,2.8627450980392157,65,39.21568627450981,41.02564102564102
122,3.685078099999999,2,0,1.8725490196078431,70,58.82352941176471,53
123,3.713258999999999,2,0,1.9803921568627452,67,59.80392156862745,51.4018691588785
124,3.741129399999999,2,0,2.892156862745098,63,44.11764705882353,40.88050314465409
125,3.7695218999999986,2,0,2.9705882352941178,68,46.07843137254902,43.03030303030303
126,3.7968798999999986,2,0,1.95,72,59,55.23809523809524
127,3.825505799999999,2,0,1.87,66,61,51.02040816326531
128,3.869799699999999,2,0,1.86,68,59,55.55555555555556
129,3.895958299999999,2,0,1.95,70,59,55.23809523809524
130,3.922283199999999,2,0,1.78,69,57.99999999999999,59.375
131,3.948954399999999,2,0,1.75,68,61,54.347826086956516
132,3.977568799999999,2,0,1.77,66,60,56.38297872340425
133,4.006029999999999,2,0,3.54,74,50,40.49079754601227
134,4.037590599999999,2,0,3.47,66,50,40.25157232704403
135,4.064870499999999,2,0,3.6,68,52,39.52095808383233
136,4.0925037999999985,2,0,1.85,69,60,55.55555555555556
137,4.120837099999998,2,0,1.74,67,56.00000000000001,62.365591397849464
138,4.150588699999998,2,0,3.5686274509803924,72,51.9607843137255,40
139,4.181423799999998,2,0,3.607843137254902,69,50.98039215686274,40.93567251461988
140,4.209985799999998,2,0,3.5784313725490198,68,50,40.828402366863905
141,4.238901099999999,2,0,1.9803921568627452,67,52.94117647058824,67.77777777777779
