generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.1894636,2,0,0,92,NaN,0
1,11.0479279,2.0072,1,2.5,96,0,0
2,11.4174025,2.0132,1,2.16,92,92,42.592592592592595
3,11.7699035,2.0184,1,2.7,96,95.71428571428572,25.882352941176475
4,12.1286417,2.0272,1.0147058823529411,2.6973684210526314,99,75,38.613861386138616
5,12.460674899999999,2.0344,1.0116279069767442,2.775,97,68.75,20
6,12.794742999999999,2.0372,1.010752688172043,2.755813953488372,100,72.09302325581395,50.86206896551724
7,13.1124742,2.0364,1,2.8372093023255816,94,69.76744186046511,50
8,13.4939091,2.0328,1.0121951219512195,2.8295454545454546,94,71.5909090909091,57.8125
9,13.8543867,2.0296,1.0405405405405406,2.489130434782609,93,61.95652173913043,41.02564102564102
10,14.1618701,2.0324,1.037037037037037,2.077777777777778,94,67.77777777777779,45.65217391304348
11,14.4809613,2.0304,1.0394736842105263,2.880434782608696,88,60.86956521739131,51.798561151079134
12,14.8092425,2.0392,1.0204081632653061,2.797872340425532,87,50,40.310077519379846
13,15.1453988,2.042,1.0476190476190477,2.978723404255319,89,64.8936170212766,52.77777777777778
14,15.495722500000001,2.042,1.0095238095238095,3.148936170212766,88,63.829787234042556,55.333333333333336
15,15.921561700000002,2.0444,1.018018018018018,3.1979166666666665,86,64.58333333333334,52.56410256410257
16,16.279391200000003,2.0488,1.0163934426229508,2.9893617021276597,86,64.8936170212766,59.44055944055944
17,16.6260055,2.0516,1.0155038759689923,3.2291666666666665,85,48.95833333333333,52.14723926380368
18,16.979138600000002,2.0592,1.027027027027027,3.1122448979591835,82,60.204081632653065,42.44604316546763
19,17.327968400000003,2.0548,1.0218978102189782,3.2083333333333335,80,58.333333333333336,53.205128205128204
20,17.677984500000004,2.0616,1.0064935064935066,2.84375,85,68.75,59.25925925925925
21,18.074516700000004,2.0712,1.0112359550561798,2.9183673469387754,82,62.244897959183675,61.64383561643836
22,18.437840900000005,2.082,1,2.7083333333333335,82,61.458333333333336,59.523809523809526
23,18.857790200000004,2.0784,1,2.6875,80,63.541666666666664,58.19672131147541
24,19.352915100000004,2.0884,1,2.5918367346938775,80,59.183673469387756,60.629921259842526
25,20.146695400000006,2.0892,1,3.2653061224489797,81,57.14285714285714,50.98039215686274
26,20.609175400000005,2.1076,1.003717472118959,3.2653061224489797,79,59.183673469387756,58.68263473053892
27,21.057154700000005,2.1132,1.010600706713781,3.642857142857143,77,55.10204081632652,52.74725274725275
28,21.521884500000006,2.1176,1.0136054421768708,3.5408163265306123,84,54.08163265306123,53.529411764705884
29,21.964193400000006,2.1264,1.009493670886076,3.02,78,49,58.06451612903226
30,22.437788800000007,2.1296,1.0092592592592593,2.81,79,51,62.66666666666667
31,22.850004300000005,2.1284,1.0093457943925233,2.75,80,63,64.44444444444444
32,23.302065600000006,2.13,1.0153846153846153,2.806122448979592,79,72.44897959183673,61.940298507462686
33,23.736801100000005,2.134,1.0238805970149254,2.4591836734693877,77,53.06122448979592,54.621848739495796
34,24.124201600000003,2.1404,1.0313390313390314,2.979591836734694,77,52.04081632653062,50.37037037037037
35,24.515256500000003,2.152,1.013157894736842,3.13,77,53,51.61290322580645
36,24.881489400000003,2.174,1.0045977011494254,2.82,77,65,65.95744680851064
37,25.255247500000003,2.188,1.0063829787234042,2.19,80,53,39.62264150943396
38,25.6532413,2.1988,1.0080482897384306,2.8877551020408165,81,61.224489795918366,59.57446808510638
39,26.0891734,2.1952,1.0102459016393444,2.7755102040816326,77,52.04081632653062,45.16129032258064
40,26.4688653,2.198,1.0161616161616163,2.4183673469387754,80,44.89795918367347,52.54237288135594
41,26.8431064,2.1856,1.0258620689655173,2.76,79,56.99999999999999,55.223880597014926
42,27.2235337,2.18,1.02,2.68,77,63,64.70588235294117
43,27.621372100000002,2.192,1.01875,2.74,76,50,53.73134328358209
44,28.021013000000004,2.2008,1.0179282868525896,3.5,80,47.95918367346938,49.70414201183432
45,28.435361100000005,2.21,1.0247619047619048,2.2244897959183674,76,38.775510204081634,42
46,28.801247100000005,2.2168,1.0313653136531364,2.663265306122449,79,54.08163265306123,56.48854961832062
47,29.205189100000005,2.2004,1.031936127744511,2.49,75,50,39.83739837398374
48,29.622274200000007,2.2036,1.0392927308447937,2.61,74,54,60.150375939849624
49,29.992880600000007,2.1988,1.0422535211267605,2.76,75,64,68.75
50,30.386334400000006,2.1972,1.052738336713996,2.45,74,57.99999999999999,58.19672131147541
51,30.762575400000006,2.2052,1.0623781676413255,3.31,76,54,60.46511627906976
52,31.120383300000007,2.2024,1.0573122529644268,2.71,79,50,63.26530612244898
53,31.499347000000007,2.2124,1.0564971751412429,2.58,81,49,61.702127659574465
