generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.1699324,2,0,0,94,NaN,0
1,0.4166717,2,0,2.5,98,0,0
2,0.6475465,2,0,2.7,90,44,7.462686567164178
3,0.886471,2,0,2.5428571428571427,86,57.14285714285714,6.8181818181818175
4,1.1418198,2,0,2.710526315789474,83,51.31578947368421,5.769230769230769
5,1.3963488,2,0,3,77,48.75,5.88235294117647
6,1.6547055,2,0,2.63953488372093,80,51.162790697674424,6.086956521739131
7,1.9293945,2,0,2.802325581395349,78,51.162790697674424,7.377049180327869
8,2.204206,2,0,2.852272727272727,76,48.86363636363637,8.59375
9,2.4844078,2,0,2.8043478260869565,74,53.2608695652174,2.3255813953488373
10,2.7514711,2,0,2.7555555555555555,75,48.888888888888886,8.19672131147541
11,3.0362460999999996,2,0,2.8369565217391304,75,50,4.580152671755725
12,3.3004500999999995,2,0,2.702127659574468,78,45.744680851063826,7.874015748031496
13,3.5584392999999994,2,0,2.872340425531915,76,55.319148936170215,3.6764705882352944
14,3.8254121999999993,2,0,2.9680851063829787,77,52.12765957446809,5.673758865248227
15,4.095662399999999,2,0,2.9583333333333335,80,47.91666666666667,4.25531914893617
16,4.3733922,2,0,2.7872340425531914,74,53.191489361702125,4.511278195488721
17,4.6271246999999995,2,0,2.7083333333333335,75,55.208333333333336,6.0606060606060606
18,4.896080499999999,2,0,2.693877551020408,75,50,6.7164179104477615
19,5.174915499999999,2,0,3.2395833333333335,74,65.625,15.584415584415584
20,5.458050199999999,2,0,3.6041666666666665,79,63.541666666666664,15.384615384615385
21,5.727867599999999,2,0,3.336734693877551,80,68.36734693877551,14.906832298136646
22,5.989935199999999,2,0,3.6145833333333335,80,63.541666666666664,21.764705882352942
23,6.285300199999999,2,0,3.3854166666666665,82,57.291666666666664,20.88607594936709
24,6.567873799999999,2,0,3.36734693877551,85,57.14285714285714,23.170731707317074
25,6.838571299999999,2,0,3.7551020408163267,84,65.3061224489796,25
26,7.1302205999999995,2,0,3.561224489795918,83,63.26530612244898,22.15909090909091
27,7.413899699999999,2,0,3.7551020408163267,82,63.26530612244898,23.626373626373624
28,7.688628099999999,2,0,3.4591836734693877,82,67.3469387755102,25
29,7.9929885999999986,2,0,3.88,82,60,24.479166666666664
30,8.290078,2,0,3.55,78,55.00000000000001,27.42857142857143
31,8.5769992,2,0,3.76,82,66,23.93617021276596
32,8.8913048,2,0,3.9081632653061225,86,46.93877551020408,31.891891891891895
33,9.212146500000001,2,0,3.479591836734694,79,50,33.92857142857143
34,9.513208,2,0,3.9081632653061225,80,64.28571428571429,25.520833333333332
35,9.8004421,2,0,3.69,80,55.00000000000001,30.601092896174865
36,10.1079844,2,0,3.45,78,60,32.16374269005848
37,10.3888667,2,0,3.71,80,62,32.62032085561498
38,10.7089848,2,0,3.63265306122449,77,52.04081632653062,33.33333333333333
39,11.0229509,2,0,3.357142857142857,79,53.06122448979592,34.59119496855346
40,11.3454277,2,0,3.6020408163265305,79,54.08163265306123,34.285714285714285
41,11.6641596,2,0,3.73,77,59,32.25806451612903
42,11.9683221,2,0,3.71,77,55.00000000000001,30.64516129032258
43,12.2654251,2,0,3.71,78,51,32.608695652173914
44,12.576706099999999,2,0,3.7551020408163267,77,58.16326530612245,33.51648351648351
45,12.885139599999999,2,0,3.704081632653061,80,55.10204081632652,34.07821229050279
46,13.175808799999999,2,0,3.5918367346938775,80,48.97959183673469,35.83815028901734
47,13.467873099999998,2,0,3.95,79,60,29.64824120603015
48,13.797252099999998,2,0,3.7,81,59,35.32608695652174
49,14.130035799999998,2,0,3.82,79,56.00000000000001,30.526315789473685
50,14.430063499999997,2,0,3.81,80,60,35.07853403141361
51,14.728142799999997,2,0,3.87,79,56.00000000000001,35.41666666666667
52,15.050849599999998,2,0,3.74,76,60,33.87096774193548
