generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0651214,2,0,0,86,NaN,0
1,0.1577258,2.018,1,4.5,93,100,20
2,0.2480796,2.101,1,6.86,97,56.00000000000001,23.699421965317917
3,0.3423677,2.221,1,7.642857142857143,94,54.285714285714285,24.53531598513011
4,0.4536091,2.327,1.003058103975535,7.4868421052631575,88,59.210526315789465,24.65277777777778
5,0.5617144,2.44,1.0113636363636365,7.9375,89,53.75,24.137931034482758
6,0.6883524999999999,2.531,1.0131826741996233,8.127906976744185,84,55.81395348837209,23.579545454545457
7,0.8224657,2.582,1.0085910652920962,7.709302325581396,84,51.162790697674424,25.602409638554217
8,0.9575906999999999,2.64,1.0109375,8.227272727272727,85,45.45454545454545,23.61111111111111
9,1.0883374,2.669,1.007473841554559,8.152173913043478,82,60.86956521739131,23.94736842105263
10,1.2302849,2.728,1.0123626373626373,8.088888888888889,81,47.77777777777778,24.242424242424242
11,1.3780451,2.746,1.0107238605898123,8.293478260869565,82,48.91304347826087,23.88451443569554
12,1.5290031,2.754,1.0106100795755968,8.414893617021276,82,42.5531914893617,23.46938775510204
13,1.6726528999999999,2.734,1.008174386920981,8.191489361702128,81,56.38297872340425,23.711340206185564
14,1.8229224999999998,2.763,1.0065530799475753,8.23404255319149,82,50,23.772609819121445
15,1.9696196999999998,2.752,1.0066489361702127,8.364583333333334,82,53.125,23.076923076923077
16,2.1290037999999996,2.766,1.0078328981723237,8.212765957446809,83,50,24.352331606217618
17,2.2827999999999995,2.824,1.0060679611650485,8.541666666666666,81,47.91666666666667,23.4718826405868
18,2.4288031999999995,2.829,1,7.785714285714286,82,50,23.891625615763548
19,2.5761964999999996,2.85,1.0035294117647058,8.291666666666666,79,58.333333333333336,23.6318407960199
20,2.7362640999999996,2.864,1.0023148148148149,8.21875,80,52.083333333333336,23.3502538071066
21,2.8833887999999996,2.843,1.0118623962040332,7.857142857142857,80,60.204081632653065,23.45360824742268
22,3.0396480999999995,2.861,1.0104529616724738,8.21875,80,44.79166666666667,23.785166240409207
23,3.1963305999999996,2.868,1.0138248847926268,8.208333333333334,81,47.91666666666667,24.173027989821882
24,3.3499645999999994,2.853,1.0117233294255568,8.316326530612244,80,50,23.34152334152334
25,3.507638499999999,2.896,1.0100446428571428,8.214285714285714,81,52.04081632653062,23.6318407960199
26,3.657832299999999,2.936,1.0064102564102564,8.255102040816327,81,51.02040816326531,23.51485148514851
27,3.811331999999999,2.932,1.0053648068669527,8.255102040816327,82,43.87755102040816,23.75
28,3.9714137999999988,2.926,1.0053995680345573,8.510204081632653,79,50,23.26139088729017
29,4.1365162999999985,2.931,1.0064446831364124,8.51,82,43,23.696682464454977
30,4.293902799999999,2.938,1.0031982942430704,8.17,82,50,24.019607843137255
31,4.457863399999999,2.964,1.004149377593361,8.2,80,55.00000000000001,23.78640776699029
32,4.616697899999999,2.97,1.0051546391752577,8.122448979591837,80,50,24.623115577889447
33,4.7720085999999995,2.938,1.0063965884861408,7.683673469387755,82,41.83673469387755,24
34,4.9404413,2.92,1.0065217391304349,8.071428571428571,80,48.97959183673469,24.36548223350254
