generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0408081,2,0,0,95,NaN,0
1,0.08714759999999999,2.01,1,0.5,95,0,NaN
2,0.1369065,2.01,1,0.92,94,54,100
3,0.18421359999999998,2.03,1,0.8428571428571429,94,45.714285714285715,100
4,0.2355021,2.04,1,0.881578947368421,90,48.68421052631579,100
5,0.27437829999999996,2.04,1,0.95,85,52.5,100
6,0.29071319999999995,2.02,1,0.8604651162790697,80,54.65116279069767,100
7,0.30737459999999994,2.03,1,0.9186046511627907,81,53.48837209302325,100
8,0.3244583999999999,2.07,1,0.8863636363636364,75,50,100
9,0.3412203999999999,2.07,1,0.9239130434782609,72,51.08695652173913,100
10,0.3579125999999999,2.06,1,0.9333333333333333,71,50,100
11,0.37492649999999994,2.09,1,0.9239130434782609,66,46.73913043478261,100
12,0.39055929999999994,2.03,1,0.8297872340425532,69,45.744680851063826,100
13,0.40753039999999996,2.01,1,0.8936170212765957,66,58.51063829787234,100
14,0.42389459999999995,2.01,1,0.8936170212765957,70,52.12765957446809,100
15,0.44240199999999996,2.05,1,0.84375,66,44.79166666666667,100
16,0.46135619999999994,2.02,1,0.9468085106382979,69,51.06382978723404,100
17,0.47860129999999995,2,0,0.8958333333333334,75,50,100
18,0.4970707,2,0,0.8877551020408163,72,53.06122448979592,100
19,0.5152256,2,0,0.8854166666666666,75,48.95833333333333,100
20,0.5327185,2.01,1,0.8854166666666666,79,46.875,100
21,0.5509011,2.01,1,0.8469387755102041,71,40.816326530612244,100
22,0.5695969000000001,2,0,0.8854166666666666,75,55.208333333333336,100
23,0.5878438,2,0,0.9375,74,54.166666666666664,100
24,0.6061615,2.02,1,0.8367346938775511,75,45.91836734693878,100
25,0.6229661,2.03,1,0.8877551020408163,70,48.97959183673469,100
26,0.6405888,2.01,1,0.8673469387755102,75,53.06122448979592,100
27,0.6557139999999999,2.01,1,0.8163265306122449,71,54.08163265306123,100
28,0.6717912999999999,2.04,1,0.8673469387755102,69,55.10204081632652,100
29,0.6903801999999999,2.04,1,0.94,70,52,100
30,0.7069761999999999,2.01,1,0.88,78,56.00000000000001,100
31,0.7254369999999999,2.02,1,0.9,68,46,100
