generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0214385,2,0,0,80,NaN,0
1,0.0452984,2.07,1,2,82,50,50
2,0.0751056,2.21,1,2.24,76,50,46.42857142857143
3,0.10283729999999999,2.28,1,5.085714285714285,77,50,29.775280898876407
4,0.1340112,2.32,1.03125,3.8684210526315788,77,34.21052631578947,45.78313253012048
5,0.16513329999999998,2.33,1.0303030303030303,3.7,87,87.5,40.7185628742515
6,0.19679129999999997,2.36,1,3.4651162790697674,90,88.37209302325581,36.41975308641975
7,0.22718409999999997,2.48,1.1666666666666667,3.4069767441860463,88,82.55813953488372,31.210191082802545
8,0.25740949999999996,2.54,1.2037037037037037,3.3295454545454546,88,78.4090909090909,27.09677419354839
9,0.29118389999999994,2.57,1.2982456140350878,3.3043478260869565,83,73.91304347826086,24.84472049689441
10,0.3269776999999999,2.6,1.2833333333333334,3.2444444444444445,83,71.11111111111111,21.568627450980394
11,0.36077439999999994,2.69,1.2318840579710144,3.282608695652174,84,69.56521739130434,20.253164556962027
12,0.3950930999999999,2.78,1.2820512820512822,3.1808510638297873,78,67.02127659574468,18.58974358974359
13,0.4284435999999999,2.86,1.3488372093023255,3.24468085106383,77,67.02127659574468,17.088607594936708
14,0.4597467999999999,2.71,1.591549295774648,3.223404255319149,82,64.8936170212766,15.92356687898089
15,0.4909024999999999,2.67,1.4179104477611941,3.15625,74,63.541666666666664,15.286624203821656
16,0.5203629999999999,2.59,1.4067796610169492,3.1595744680851063,71,62.76595744680851,13.725490196078432
17,0.5511529999999999,2.59,1.2881355932203389,3.1875,68,62.5,12.738853503184714
18,0.5817833999999998,2.58,1.2758620689655173,3.163265306122449,62,61.224489795918366,13.125
19,0.6103305999999998,2.62,1.2741935483870968,3.15625,59,61.458333333333336,11.612903225806452
20,0.6392012999999999,2.8,1.275,3.1666666666666665,60,60.416666666666664,11.538461538461538
21,0.6677093999999999,2.91,1.2747252747252746,3.1020408163265305,63,59.183673469387756,10.897435897435898
22,0.6966835999999998,2.86,1.244186046511628,3.1354166666666665,62,59.375,10.38961038961039
23,0.7249381999999999,2.96,1.34375,3.1041666666666665,58,58.333333333333336,9.210526315789473
24,0.7520308999999998,3,1.44,3.0714285714285716,59,58.16326530612245,9.740259740259742
25,0.7798339999999998,3,1.49,3.1020408163265305,60,58.16326530612245,9.032258064516128
26,0.8084222999999998,3.02,1.4313725490196079,3.13265306122449,56,58.16326530612245,8.333333333333332
27,0.8381295999999998,3.04,1.4230769230769231,3.13265306122449,60,58.16326530612245,8.333333333333332
28,0.8662809999999999,3.04,1.4903846153846154,3.142857142857143,63,57.14285714285714,8.280254777070063
29,0.8932549999999999,3.07,1.4672897196261683,3.07,62,56.99999999999999,7.6923076923076925
30,0.9205997999999999,2.96,1.53125,3.07,59,56.99999999999999,7.6923076923076925
31,0.9498533999999998,2.99,1.6666666666666667,3.07,61,56.99999999999999,7.6923076923076925
32,0.9802522999999999,3.06,1.7169811320754718,3.1122448979591835,62,56.12244897959183,7.096774193548387
33,1.0072225,3.23,1.7154471544715446,3.1122448979591835,61,56.12244897959183,7.096774193548387
