generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0435493,2,0,0,81,NaN,0
1,0.0947896,2,0,2,83,50,50
2,0.1530898,2,0,2,78,50,98
3,0.2037188,2,0,2,78,50,75.71428571428571
4,0.2551462,2,0,2,72,50,84.21052631578947
5,0.2916433,2,0,2,69,50,88.75
6,0.3173342,2,0,2,62,50,90.69767441860465
7,0.3416754,2,0,2,62,50,91.86046511627907
8,0.36490680000000003,2,0,2.8181818181818183,57,50,40.32258064516129
9,0.3865699,2,0,2.9130434782608696,56,50,39.55223880597015
10,0.4099855,2,0,3.466666666666667,56,50,35.8974358974359
11,0.4383015,2,0,3.9565217391304346,57,50,33.51648351648351
12,0.4648075,2,0,4.170212765957447,54,50,32.6530612244898
13,0.4938878,2,0,4.680851063829787,53,50,30.909090909090907
14,0.5200715,2,0,2.723404255319149,54,50,33.57142857142857
15,0.5448975,2,0,2.7291666666666665,53,50,32.86713286713287
16,0.5713436000000001,2,0,2.797872340425532,55,50,30.28169014084507
17,0.5961877000000001,2,0,2.8125,53,50,28.27586206896552
18,0.6218455,2,0,2.7755102040816326,52,50,26.71232876712329
19,0.6477029000000001,2,0,2.8125,53,50,25
20,0.6732810000000001,2,0,1.8541666666666667,50,50,60.97560975609756
21,0.6966864000000002,2,0,2.7448979591836733,51,50,24.305555555555554
22,0.7179755000000001,2,0,2.75,54,50,23.404255319148938
23,0.7413145000000001,2,0,2.78125,51,50,22.535211267605636
24,0.7652899000000001,2,0,2.7857142857142856,52,50,22.06896551724138
25,0.7893804000000001,2,0,4.489795918367347,50,50,28.636363636363637
26,0.8120772,2,0,4.530612244897959,50,50,28.37837837837838
27,0.8366282,2,0,4.775510204081633,50,50,27.77777777777778
28,0.8628901,2,0,1.816326530612245,50,50,56.25
29,0.8863675,2,0,1.83,50,50,57.831325301204814
30,0.9108630999999999,2,0,4.72,50,50,28.389830508474578
31,0.9369983,2,0,1.83,50,50,57.831325301204814
32,0.9620055999999999,2,0,4.775510204081633,50,50,28.205128205128204
33,0.9861851999999999,2,0,4.816326530612245,50,50,28.389830508474578
34,1.0100951999999999,2,0,4.816326530612245,50,50,28.389830508474578
35,1.0359209999999999,2,0,1.87,50,50,60.91954022988506
36,1.0609581,2,0,1.87,50,50,63.2183908045977
37,1.0830940999999998,2,0,1.86,50,50,62.7906976744186
38,1.1056017999999999,2,0,4.73469387755102,50,50,28.879310344827587
39,1.1279065,2,0,1.8571428571428572,50,50,64.28571428571429
40,1.1490703,2,0,1.8775510204081634,50,50,66.27906976744185
41,1.1697916,2,0,1.88,50,50,65.9090909090909
42,1.1920697,2,0,4.52,50,50,29.646017699115045
43,1.2136208,2,0,1.88,50,50,65.9090909090909
44,1.2349428,2,0,1.8775510204081634,50,50,67.44186046511628
45,1.257367,2,0,1.8877551020408163,50,50,66.66666666666666
46,1.2792202,2,0,1.8877551020408163,50,50,66.66666666666666
47,1.3001458,2,0,1.89,50,50,69.66292134831461
48,1.3232315,2,0,1.89,50,50,69.66292134831461
49,1.3446551,2,0,1.9,50,50,71.11111111111111
50,1.3671084,2,0,1.9,50,50,71.11111111111111
51,1.389837,2,0,1.9,50,50,71.11111111111111
52,1.4120678,2,0,4.2,50,50,30.952380952380953
53,1.4346682,2,0,1.91,50,50,71.42857142857143
54,1.4567048999999999,2,0,1.9,50,50,72.22222222222221
55,1.4778027999999999,2,0,1.91,50,50,73.62637362637363
56,1.4981083,2,0,1.91,50,50,73.62637362637363
57,1.5193246,2,0,1.9215686274509804,50,50,75.53191489361703
58,1.5416095,2,0,1.9215686274509804,50,50,73.40425531914893
59,1.5638962,2,0,1.911764705882353,50,50,76.34408602150538
60,1.5858101,2,0,1.9215686274509804,50,50,75.53191489361703
61,1.6071974,2,0,1.9215686274509804,50,50,77.6595744680851
62,1.6301706,2,0,1.911764705882353,50,50,74.19354838709677
63,1.6522911,2,0,1.93,50,50,77.41935483870968
64,1.6744367,2,0,1.92,50,50,76.08695652173914
65,1.697097,2,0,3.64,50,50,33.51648351648351
66,1.7203094,2,0,1.92,50,50,75
67,1.7426914,2,0,1.93,50,50,75.26881720430107
68,1.7639781,2,0,3.84,50,50,32.8125
69,1.7869428,2,0,1.9313725490196079,50,50,76.84210526315789
70,1.8078238,2,0,1.9215686274509804,50,50,76.59574468085107
71,1.8283969,2,0,1.9215686274509804,50,50,76.59574468085107
72,1.8510343,2,0,1.9313725490196079,50,50,81.05263157894737
73,1.8742049,2,0,1.9313725490196079,50,50,77.89473684210526
74,1.8968957,2,0,1.9411764705882353,50,50,80.20833333333334
75,1.9192229,2,0,1.9313725490196079,50,50,80
76,1.9407623,2,0,1.93,50,50,77.41935483870968
77,1.9646629,2,0,1.94,50,50,80.85106382978722
78,1.9877217,2,0,3.48,50,50,34.48275862068966
79,2.0115094,2,0,3.68,50,50,33.69565217391305
80,2.0356427,2,0,1.94,50,50,77.6595744680851
81,2.0612534,2,0,1.93,50,50,77.41935483870968
82,2.0854296,2,0,1.9313725490196079,50,50,77.89473684210526
83,2.1112959,2,0,1.9313725490196079,50,50,80
84,2.1338075,2,0,3.9607843137254903,50,50,32.67326732673268
