generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0610638,2,0,0,86,NaN,0
1,0.0994168,2.01,1,6,78,50,33.33333333333333
2,0.1342902,2.04,1,5.96,81,50,33.557046979865774
3,0.1736345,2.05,1,5.485714285714286,75,50,36.45833333333333
4,0.2113297,2.03,1,5.315789473684211,77,50,37.62376237623762
5,0.2502526,2.06,1,5.25,71,50,38.095238095238095
6,0.2891538,2.05,1,5.209302325581396,65,50,38.392857142857146
7,0.32997200000000004,2.04,1.25,5.162790697674419,63,50,38.73873873873874
8,0.37248030000000004,2.03,1.3333333333333333,5.136363636363637,62,50,38.93805309734513
9,0.41641750000000005,2.04,1.5,5.130434782608695,61,50,38.983050847457626
10,0.45770510000000003,2.03,1.6666666666666667,5.111111111111111,69,50,39.130434782608695
11,0.4994135,2.04,1.25,5.086956521739131,59,50,39.31623931623932
12,0.5397859,2.03,1,5.1063829787234045,60,50,39.166666666666664
13,0.5850909000000001,2.04,1,5.0638297872340425,61,50,39.49579831932773
14,0.6312672000000001,2.04,1,5.0638297872340425,63,50,39.49579831932773
15,0.6804981000000001,2.03,1,5.083333333333333,61,50,39.34426229508197
16,0.7280723000000001,2,0,5.0638297872340425,58,50,39.49579831932773
17,0.7760981000000001,2.02,1,5.041666666666667,62,50,39.66942148760331
18,0.8235605000000001,2.03,1,5.061224489795919,59,50,39.516129032258064
19,0.8719529000000001,2.05,1,5.041666666666667,58,50,39.66942148760331
20,0.9230176000000001,2.08,1,5.041666666666667,59,50,39.66942148760331
21,0.9727186000000001,2.12,1,5.061224489795919,58,50,39.516129032258064
22,1.0165795000000002,2.11,1,5.041666666666667,59,50,39.66942148760331
23,1.0673708000000002,2.12,1.0833333333333333,5.041666666666667,57,50,39.66942148760331
24,1.1163161000000001,2.1,1,5.061224489795919,57,50,39.516129032258064
25,1.1663557000000002,2.09,1,5.040816326530612,55,50,39.67611336032389
26,1.2140394000000003,2.06,1,5.020408163265306,55,50,39.83739837398374
27,1.2605337000000003,2.02,1,5.020408163265306,59,50,39.83739837398374
28,1.3084947000000002,2.03,1,5.020408163265306,57,50,39.83739837398374
29,1.3545589000000002,2.03,1,5.04,55,50,39.682539682539684
30,1.4051890000000002,2.02,1,5.04,53,50,39.682539682539684
31,1.4534058000000003,2.03,1,5.04,53,50,39.682539682539684
32,1.4957741000000002,2.05,1,5.061224489795919,90,54.08163265306123,39.83739837398374
