generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0181175,2,0,0,81,NaN,0
1,0.0389785,2,0,2.5,80,0,0
2,0.059940099999999996,2,0,1.82,81,48,8.695652173913043
3,0.0797148,2.02,1,1.7285714285714286,78,57.14285714285714,3.508771929824561
4,0.0971157,2,0,1.618421052631579,79,53.94736842105263,0
5,0.115395,2.02,1,1.7875,84,41.25,5.333333333333334
6,0.1387868,2,0,1.6511627906976745,81,56.97674418604651,7.352941176470589
7,0.1597506,2,0,1.7906976744186047,78,51.162790697674424,1.3333333333333335
8,0.17806709999999998,2,0,1.5568181818181819,71,47.72727272727273,7.246376811594203
9,0.19640329999999998,2,0,1.7717391304347827,77,60.86956521739131,1.3157894736842104
10,0.21770269999999997,2.01,1,2.077777777777778,79,72.22222222222221,7.228915662650602
11,0.23990369999999997,2.02,1,2.239130434782609,74,71.73913043478261,6.451612903225806
12,0.25985139999999995,2.01,1,2.0319148936170213,74,68.08510638297872,8.045977011494253
13,0.27890089999999995,2,0,1.9361702127659575,73,51.06382978723404,5.617977528089887
14,0.29936219999999997,2.02,1,2.0851063829787235,71,55.319148936170215,12.371134020618557
15,0.3201676,2.04,1,1.7604166666666667,76,58.333333333333336,6.25
16,0.3399237,2.02,1,1.6595744680851063,71,65.95744680851064,38.372093023255815
17,0.3571199,2.02,1,2.09375,72,60.416666666666664,14.285714285714285
18,0.3757698,2.02,1,1.7346938775510203,75,65.3061224489796,27.586206896551722
19,0.39654269999999997,2.03,1,1.8645833333333333,76,63.541666666666664,28.888888888888886
20,0.41474449999999996,2.01,1,1.75,79,66.66666666666666,31.76470588235294
21,0.43312599999999996,2.02,1,1.969387755102041,72,44.89795918367347,3.0927835051546393
22,0.45228289999999993,2.01,1,2.0208333333333335,74,55.208333333333336,10.112359550561797
23,0.47359519999999994,2.03,1,2.0208333333333335,68,54.166666666666664,10.989010989010989
24,0.49293249999999994,2.01,1,1.7346938775510203,73,62.244897959183675,30.681818181818183
25,0.5123819999999999,2,0,1.683673469387755,75,59.183673469387756,27.710843373493976
26,0.5312106999999999,2,0,1.5612244897959184,78,64.28571428571429,31.645569620253166
27,0.5523383999999999,2.02,1,1.5612244897959184,75,63.26530612244898,46.25
28,0.5707857999999999,2.01,1,1.5714285714285714,71,68.36734693877551,42.5
29,0.5877804999999999,2.01,1,1.54,76,61,31.57894736842105
30,0.6064462999999999,2.02,1,1.83,79,64,18.29268292682927
31,0.6279718999999999,2.01,1,1.55,78,55.00000000000001,15.789473684210526
32,0.6488289999999999,2.01,1,1.6326530612244898,71,51.02040816326531,26.82926829268293
33,0.6665905999999999,2.01,1,1.5816326530612246,72,55.10204081632652,29.629629629629626
