generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0510831,2,0,0,13,NaN,0
1,0.1019938,2.01,1,1,29.5,100,100
2,0.1462603,2.02,1,1.88,31,82,27.27272727272727
3,0.1647432,2.02,1,1.5,31,64.28571428571429,22
4,0.1832659,2.04,1,1.9342105263157894,33.5,69.73684210526315,30
5,0.20191510000000001,2.04,1,1.4625,32,61.25000000000001,32.72727272727273
6,0.2225725,2.02,1,1.6744186046511629,33,55.81395348837209,28.169014084507044
7,0.2451606,2.01,1,2.8255813953488373,33.5,62.7906976744186,34.54545454545455
8,0.2677569,2.01,1,2.5454545454545454,35.833333333333336,60.22727272727273,41.509433962264154
9,0.29041680000000003,2,0,2.7717391304347827,34.5,63.04347826086957,32.773109243697476
10,0.31267360000000005,2.01,1,2.2888888888888888,36,60,33.33333333333333
11,0.33806590000000003,2,0,1.7826086956521738,36.16666666666667,51.08695652173913,32.95454545454545
12,0.36112130000000003,2,0,1.7553191489361701,36,51.06382978723404,34.93975903614458
13,0.3849636,2.01,1,1.872340425531915,34.833333333333336,51.06382978723404,29.347826086956523
14,0.4077476,2.01,1,1.553191489361702,34.5,40.42553191489361,37.5
15,0.43097389999999997,2.02,1,2.09375,34,53.125,33.70786516853933
16,0.45417909999999995,2.03,1,1.9680851063829787,32.5,60.63829787234043,30.120481927710845
17,0.4767296999999999,2.04,1,1.78125,44.5,32.29166666666667,39.361702127659576
18,0.49949999999999994,2.02,1,1.6326530612244898,38,32.6530612244898,28.40909090909091
19,0.5250225,2.04,1,1.7395833333333333,47,46.875,46.808510638297875
20,0.5469493,2.03,1,1.65625,43.5,45.83333333333333,45.97701149425287
21,0.5686859,2.04,1,1.5408163265306123,49.5,37.755102040816325,54.44444444444444
22,0.5902518999999999,2.03,1.3333333333333333,1.7395833333333333,41.5,46.875,50.53763440860215
23,0.6122268,2.03,1,1.6041666666666667,44.5,46.875,43.529411764705884
24,0.6328263,2.01,1,1.8877551020408163,44,58.16326530612245,50
25,0.6530629,2.02,1,1.5612244897959184,44,53.06122448979592,47.5609756097561
26,0.6747088,2.04,1,1.7142857142857142,41.5,54.08163265306123,52.80898876404494
27,0.6931883,2.03,1,1.4591836734693877,49,40.816326530612244,38.46153846153847
28,0.7124072,2.05,1,1.6734693877551021,51.5,45.91836734693878,48.31460674157304
29,0.7337546,2.06,1.1666666666666667,2.19,49.333333333333336,52,43.43434343434344
30,0.7534316000000001,2.02,1,1.71,43,32,35.78947368421053
31,0.7736416,2.03,1,2.08,52,66,57.14285714285714
32,0.793255,2.02,1,1.7448979591836735,49,45.91836734693878,51.02040816326531
33,0.8126594,2.02,1,2.142857142857143,57.333333333333336,63.26530612244898,59
34,0.8322997000000001,2.01,1,2.0918367346938775,54.166666666666664,58.16326530612245,58.58585858585859
35,0.8525305000000001,2.01,1,1.64,48.5,47,49.43820224719101
36,0.8717440000000001,2,0,1.92,52.5,61,62.5
37,0.8927130000000001,2,0,2.11,52.833333333333336,56.00000000000001,54.807692307692314
38,0.9131403000000001,2.01,1,2.163265306122449,48.666666666666664,46.93877551020408,56.481481481481474
39,0.9329306000000002,2,0,2.122448979591837,49.33333333333333,59.183673469387756,61.165048543689316
40,0.9518497000000001,2.02,1,2.122448979591837,51.16666666666667,59.183673469387756,59.59595959595959
41,0.9707749000000001,2.02,1,1.91,52.666666666666664,55.00000000000001,58.51063829787234
42,0.9915048000000001,2.01,1,1.78,52.5,55.00000000000001,59.30232558139535
43,1.0134457000000001,2.01,1,2.21,54.5,63,57.009345794392516
44,1.0342809000000002,2,0,2.3469387755102042,59.33333333333333,57.14285714285714,57.6271186440678
45,1.0552615,2.01,1,1.816326530612245,55.5,54.08163265306123,60.22727272727273
46,1.0761134,2,0,2.2653061224489797,60,54.08163265306123,61.60714285714286
47,1.0972184,2.01,1,2.15,56.333333333333336,63,62.616822429906534
48,1.1185412000000001,2.01,1,2.01,57.5,57.99999999999999,61.224489795918366
49,1.1369223000000002,2,0,2.17,52.5,54,59.25925925925925
50,1.1587313000000001,2,0,2.25,56.16666666666667,60,64.54545454545455
51,1.18043,2,0,2.24,56.5,55.00000000000001,58.4070796460177
52,1.2002612000000001,2,0,1.83,55.5,41,53.84615384615385
53,1.2209855,2.01,1,2.31,58.5,50,62.93103448275862
54,1.2437759000000002,2.02,1,2.19,57.333333333333336,60,65.74074074074075
55,1.2671975000000002,2.05,1,2.2,59.33333333333333,60,63.96396396396396
56,1.2899341000000002,2.04,1,2.1,55.666666666666664,56.00000000000001,61.53846153846154
57,1.3112043000000002,2.03,1,1.7156862745098038,61,56.86274509803921,70.65217391304348
58,1.3343851000000002,2.04,1,2.3137254901960786,54.333333333333336,52.94117647058824,57.49999999999999
59,1.3564861000000001,2.05,1,2.176470588235294,55.66666666666667,52.94117647058824,62.16216216216216
60,1.3781739000000002,2.09,1,1.8627450980392157,59,44.11764705882353,54.90196078431373
61,1.3994564000000003,2.1,1.1,2.4215686274509802,62.5,60.78431372549019,63.86554621848739
62,1.4223328000000002,2.11,1,2.0980392156862746,60,55.88235294117647,68.42105263157895
63,1.4438277000000002,2.2,1,2.09,57,60,64.42307692307693
64,1.4649055000000002,2.21,1,2.18,60.666666666666664,56.00000000000001,71.68141592920354
65,1.4888126000000002,2.28,1,2.21,63.5,57.99999999999999,61.06194690265486
66,1.512426,2.31,1,2.41,61.833333333333336,47,60.629921259842526
67,1.5354858,2.33,1,2.34,62.666666666666664,59,67.22689075630252
68,1.5583579,2.4,1,2.39,63.166666666666664,53,63.49206349206349
69,1.5821718,2.44,1,2.2254901960784315,67.83333333333334,50,62.8099173553719
70,1.6039608,2.47,1,2.176470588235294,61.16666666666667,64.70588235294117,64.54545454545455
71,1.6271439,2.49,1,2.2254901960784315,62.16666666666667,51.9607843137255,62.18487394957983
72,1.6493338000000002,2.56,1,2.1862745098039214,61.16666666666667,46.07843137254902,64.16666666666667
73,1.6699088000000002,2.49,1,2.323529411764706,63.33333333333333,58.82352941176471,68.8
74,1.6921812000000003,2.52,1,2.450980392156863,65.83333333333333,51.9607843137255,59.23076923076923
75,1.7164935000000003,2.59,1,2.5098039215686274,63,61.76470588235294,64.61538461538461
76,1.7395892000000004,2.55,1,2.37,63.666666666666664,53,74.19354838709677
77,1.7633786000000005,2.71,1,2.18,68,56.99999999999999,68.42105263157895
78,1.7864364000000004,2.78,1,2.36,65.66666666666667,56.99999999999999,62.5
79,1.8118691000000005,2.79,1.0126582278481013,2.4,61.83333333333333,47,63.49206349206349
80,1.8364622000000004,2.78,1.0256410256410255,2.53,62,47,65.9090909090909
81,1.8608986000000003,2.78,1,2.38,63,50,61.98347107438017
82,1.8840352000000002,2.77,1,2.3627450980392157,58.66666666666667,53.92156862745098,63.2
83,1.9091298000000003,2.87,1,2.4215686274509802,65,55.88235294117647,62.99212598425197
84,1.9338577000000003,2.88,1.0113636363636365,2.411764705882353,63.16666666666667,54.90196078431373,68.25396825396825
85,1.9583675000000003,2.87,1,2.2254901960784315,63.166666666666664,43.13725490196079,62.18487394957983
86,1.9826481000000002,2.89,1,2.323529411764706,59.50000000000001,46.07843137254902,65.87301587301587
87,2.0101351000000003,2.94,1,2.235294117647059,68,61.76470588235294,64.95726495726495
88,2.0361249000000003,2.97,1,2.4,68.16666666666667,47,65.07936507936508
89,2.0617701000000004,2.99,1.0101010101010102,2.21,64.16666666666666,48,64.1025641025641
90,2.089116,3,1.01,2.36,71,56.00000000000001,66.11570247933885
91,2.1161951,3,1.02,2.25,66.83333333333334,49,61.206896551724135
92,2.1426249,3,1.02,2.52,67.33333333333334,55.00000000000001,62.99212598425197
93,2.1687387,3,1.01,2.35,67.83333333333334,56.99999999999999,68.37606837606837
