generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0153308,2,0,0,82,NaN,0
1,0.0353009,2.06,1,2,69,50,100
2,0.05679530000000001,2.13,1.0769230769230769,2,60,50,100
3,0.0737218,2.22,1,2,58,50,100
4,0.092295,2.33,1,2,56,50,100
5,0.1095725,2.45,1.0888888888888888,2,56,50,100
6,0.1273747,2.52,1.1153846153846154,2,56,50,100
7,0.1450886,2.56,1.1607142857142858,1.5,53,50,100
8,0.16480850000000002,2.77,1.1948051948051948,1.4886363636363635,55,50,100
9,0.18445780000000003,2.83,1.1325301204819278,1.923913043478261,54,50,100
10,0.20342770000000004,2.79,1.1265822784810127,1.8888888888888888,52,50,100
11,0.22286930000000005,2.79,1.1518987341772151,1.4021739130434783,52,50,100
12,0.24141600000000005,2.87,1.2298850574712643,1.9042553191489362,56,50,100
13,0.26211740000000006,2.98,1.1734693877551021,1.872340425531915,54,50,100
14,0.28326950000000006,3.1,1.190909090909091,1.8829787234042554,52,50,100
15,0.30398440000000004,3.04,1.1826923076923077,1.90625,54,50,100
16,0.32526150000000004,3.04,1.2596153846153846,1.3936170212765957,52,50,100
17,0.3455479,3.1,1.2272727272727273,1.8958333333333333,55,50,100
18,0.36709420000000004,3.08,1.25,1.8877551020408163,52,50,100
19,0.38810310000000003,3.18,1.2542372881355932,1.8958333333333333,56,50,100
20,0.40935170000000004,3.06,1.2735849056603774,1.8958333333333333,53,50,100
21,0.42928430000000006,3.09,1.2568807339449541,1.9081632653061225,57,50,100
22,0.4500683000000001,3.03,1.2233009708737863,1.8958333333333333,54,50,100
23,0.4723530000000001,3.24,1.2016129032258065,1.90625,53,50,100
24,0.4940574000000001,3.28,1.2265625,1.9183673469387754,54,50,100
25,0.5175020000000001,3.38,1.2971014492753623,1.9183673469387754,55,50,100
26,0.5399145000000001,3.32,1.3106060606060606,1.9183673469387754,55,50,100
27,0.5621081000000001,3.37,1.2992700729927007,1.9183673469387754,56,50,100
28,0.5838766000000001,3.42,1.2535211267605635,1.9183673469387754,50,50,100
29,0.6064877000000001,3.44,1.2361111111111112,1.93,54,50,100
30,0.6263202000000001,3.51,1.304635761589404,1.92,52,50,100
31,0.6475932000000001,3.49,1.342281879194631,1.93,53,50,100
32,0.6686516000000001,3.58,1.481012658227848,1.9285714285714286,53,50,100
33,0.6913905000000001,3.71,1.5204678362573099,1.9387755102040816,52,50,100
34,0.7124009000000001,3.77,1.5649717514124293,1.9387755102040816,55,50,100
35,0.7353597000000001,3.76,1.5852272727272727,1.93,50,50,100
36,0.7562707000000001,3.82,1.5879120879120878,1.95,56,50,100
37,0.7796591,3.89,1.5925925925925926,1.94,52,50,100
38,0.8010223000000001,3.97,1.5279187817258884,1.9591836734693877,50,50,100
39,0.8225924000000001,4.05,1.5170731707317073,1.9489795918367347,54,50,100
40,0.8431938000000001,4.12,1.5188679245283019,1.9387755102040816,54,50,100
41,0.8644971000000001,4.32,1.5129310344827587,1.96,54,50,100
42,0.8865400000000001,4.34,1.5256410256410255,1.96,52,50,100
43,0.9090461000000001,4.49,1.5100401606425702,1.96,54,50,100
44,0.9303919,4.47,1.4939271255060729,1.9489795918367347,50,50,100
45,0.9509023000000001,4.44,1.4795081967213115,1.9591836734693877,50,50,100
46,0.9742730000000001,4.53,1.5138339920948616,1.9489795918367347,51,50,100
47,1.0011176000000002,4.58,1.5077519379844961,1.96,53,50,100
48,1.0242406000000002,4.61,1.4252873563218391,1.96,53,50,100
49,1.0467110000000002,4.62,1.3778625954198473,1.96,52,50,100
50,1.0733479000000001,4.74,1.405109489051095,1.96,50,50,100
51,1.0985638000000002,4.84,1.3838028169014085,1.96,50,50,100
52,1.1248477000000001,4.93,1.3276450511945392,1.96,50,50,100
53,1.1521474,5.23,1.3157894736842106,1.96,52,50,100
54,1.1773086000000001,5.32,1.319277108433735,1.96,52,50,100
55,1.2009159000000003,5.28,1.3201219512195121,1.97,50,50,100
56,1.2244224000000004,5.24,1.3117283950617284,1.96,50,50,100
57,1.2492481000000004,5.25,1.353846153846154,1.9803921568627452,52,50,100
58,1.2760053000000005,5.1,1.3870967741935485,1.9705882352941178,51,50,100
59,1.2996367000000004,5.24,1.4074074074074074,1.9607843137254901,50,50,100
60,1.3234090000000005,5.27,1.4434250764525993,1.9705882352941178,53,50,100
61,1.3485471000000004,5.27,1.437308868501529,1.9803921568627452,50,50,100
62,1.3719084000000004,5.22,1.4565217391304348,1.9607843137254901,53,50,100
63,1.3945500000000004,5.31,1.4259818731117824,1.96,53,50,100
64,1.4197273000000004,5.59,1.3537604456824512,1.96,50,50,100
65,1.4433959000000003,5.65,1.4027397260273973,1.97,52,50,100
66,1.4675451000000004,5.71,1.4339622641509433,1.98,55,50,100
67,1.4944402000000003,5.82,1.369109947643979,1.98,53,50,100
68,1.5200038000000002,5.76,1.3803191489361701,1.98,50,50,100
69,1.5454951000000003,6,1.34,1.9705882352941178,55,50,100
70,1.5738268000000004,6,1.32,1.9607843137254901,50,50,100
71,1.6001955000000003,6.26,1.3309859154929577,1.9705882352941178,50,50,100
72,1.6265455000000004,6.56,1.3508771929824561,1.9705882352941178,52,50,100
73,1.6511213000000005,6.64,1.3663793103448276,1.9607843137254901,53,50,100
74,1.6788452000000005,6.61,1.3796095444685466,1.9607843137254901,52,50,100
75,1.7055500000000006,6.84,1.365702479338843,1.9803921568627452,54,50,100
76,1.7369462000000007,6.93,1.3367139959432048,1.98,50,50,100
77,1.7667475000000006,6.97,1.3480885311871227,1.98,50,50,100
78,1.7975913000000006,6.99,1.3226452905811623,1.99,50,50,100
79,1.8306632000000005,6.85,1.3278350515463917,1.98,50,50,100
80,1.8611232000000004,6.77,1.2935010482180294,1.98,50,50,100
81,1.8889392000000005,6.88,1.2889344262295082,1.97,50,50,100
82,1.9163505000000005,6.78,1.3054393305439331,1.9705882352941178,52,50,100
83,1.9441140000000006,7.1,1.3019607843137255,1.9705882352941178,53,50,100
84,1.9743875000000006,7.17,1.2611218568665377,1.9705882352941178,50,50,100
85,2.0049631000000008,7.43,1.2430939226519337,1.9803921568627452,50,50,100
86,2.035940100000001,7.39,1.269016697588126,1.9901960784313726,52,50,100
87,2.0668106000000006,7.67,1.216931216931217,1.9901960784313726,50,50,100
88,2.1006282000000005,7.86,1.204778156996587,1.98,50,50,100
89,2.1306351000000006,7.9,1.2152542372881356,1.97,50,50,100
90,2.1616749000000004,7.8,1.2155172413793103,1.97,50,50,100
91,2.1925397,8.03,1.208955223880597,1.98,50,50,100
92,2.2233078,8.23,1.2295345104333868,1.97,50,50,100
93,2.2556570000000002,8.51,1.2457757296466974,1.97,52,50,100
94,2.2873238000000002,8.53,1.229709035222052,1.9705882352941178,50,50,100
95,2.3214576000000005,8.67,1.2443778110944528,1.9803921568627452,50,50,100
96,2.3495983000000003,8.81,1.2672540381791484,1.9803921568627452,50,50,100
97,2.3800454,8.79,1.256259204712813,1.9803921568627452,50,50,100
98,2.409802,8.75,1.2844444444444445,1.9803921568627452,50,50,100
99,2.440893,8.98,1.2736389684813754,1.9803921568627452,50,50,100
100,2.4732297,9.12,1.2837078651685394,1.9803921568627452,53,50,100
101,2.504034,9.03,1.3143669985775248,1.98,50,50,100
102,2.5363040999999997,9.18,1.317548746518106,1.98,50,50,100
103,2.5702445999999997,9.18,1.3384401114206128,1.98,50,50,100
104,2.6028396,9.08,1.3276836158192091,1.98,50,50,100
105,2.6339729,8.78,1.3775811209439528,1.98,50,50,100
106,2.6664071999999996,9.08,1.3997175141242937,1.98,50,50,100
107,2.7006030999999995,9.52,1.389627659574468,1.99,50,50,100
108,2.7365813999999995,9.66,1.3929503916449086,1.99,50,50,100
109,2.7722171999999996,9.38,1.429539295392954,1.99,52,50,100
110,2.8083536,8.94,1.4438040345821326,1.99,50,50,100
111,2.8474313999999996,9.22,1.4113573407202216,1.98,50,50,100
112,2.8862717999999994,9.38,1.4092140921409213,1.98,50,50,100
113,2.9285975999999994,9.69,1.4005201560468141,1.9901960784313726,50,50,100
114,2.9679514999999994,10.01,1.373283395755306,1.9901960784313726,50,50,100
115,3.0096833999999992,10.1,1.3691358024691358,1.9803921568627452,50,50,100
116,3.046981899999999,10.17,1.3561811505507957,1.9803921568627452,50,50,100
117,3.085695699999999,9.75,1.3935483870967742,1.9705882352941178,50,50,100
118,3.122470399999999,9.67,1.4211212516297262,1.9705882352941178,53,50,100
119,3.1637233999999994,9.9,1.420253164556962,1.9705882352941178,50,50,100
120,3.2027990999999996,10.07,1.420074349442379,1.9803921568627452,50,50,100
121,3.2405421999999997,10,1.42875,1.9803921568627452,50,50,100
122,3.2774273999999997,9.99,1.4155193992490613,1.9901960784313726,50,50,100
123,3.3139863,10.18,1.3875305623471883,1.9901960784313726,50,50,100
124,3.3527011,10.33,1.3937575030012004,1.9901960784313726,50,50,100
125,3.3897966,10.44,1.3898104265402844,1.9901960784313726,53,50,100
