generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0548839,2,0,0,82,NaN,0
1,0.12867030000000002,2,0,3.5,72,50,50
2,0.20220480000000002,2,0,7.82,74,50,25.128205128205128
3,0.2828486,2,0,5.814285714285714,73,50,27.17948717948718
4,0.3551394,2,0,6.578947368421052,70,50,26.229508196721312
5,0.4247629,2,0,6.9875,66,50,25.818181818181817
6,0.5143583,2,0,7.162790697674419,62,50,25.657894736842106
7,0.5998598,2,0,3.0930232558139537,62,50,52.317880794701985
8,0.6803538,2,0,3.102272727272727,59,50,52.25806451612903
9,0.7509213,2,0,6.728260869565218,59,50,26.072607260726073
10,0.8277774,2,0,2.6666666666666665,60,50,55.55555555555556
11,0.8924249,2,0,2.6847826086956523,61,50,55.39568345323741
12,0.9613879999999999,2,0,2.595744680851064,63,50,56.20437956204379
13,1.0203380999999998,2,0,2.0531914893617023,58,50,60.83333333333333
14,1.1212580999999997,2,0,5.680851063829787,62,50,27.450980392156865
15,1.2001541999999996,2,0,2.0729166666666665,58,50,58.19672131147541
16,1.2703771999999995,2,0,5.212765957446808,59,50,27.626459143968873
17,1.3612502999999996,2,0,5.614583333333333,57,50,27.626459143968873
18,1.4484859999999995,2,0,5.846938775510204,55,50,26.642335766423358
19,1.5251756999999995,2,0,5.40625,56,50,26.838235294117645
20,1.5964948999999995,2,0,6,58,50,26.08695652173913
21,1.6732390999999995,2,0,6,55,50,26.24113475177305
22,1.7307969999999995,2,0,2.125,57,50,57.377049180327866
23,1.7988230999999995,2,0,2.1354166666666665,57,50,56.557377049180324
24,1.8805031999999995,2,0,2.122448979591837,58,50,54.47154471544715
25,1.9548521999999995,2,0,2.122448979591837,59,50,52.459016393442624
26,2.0365331999999996,2,0,2.1122448979591835,58,50,51.2396694214876
27,2.1188451999999995,2,0,5.510204081632653,59,50,27.34375
28,2.1757238999999995,2,0,5.510204081632653,59,50,27.34375
29,2.2510717999999996,2,0,2.13,62,50,48.78048780487805
30,2.3249163999999998,2,0,5.65,59,50,27.137546468401485
31,2.3934056,2,0,2.15,60,50,49.193548387096776
32,2.4482641,2,0,5.6020408163265305,59,50,27.203065134099617
33,2.5231000999999997,2,0,5.459183673469388,61,50,27.95275590551181
34,2.5891776999999996,2,0,2.142857142857143,58,50,48.760330578512395
35,2.6547596999999996,2,0,2.18,61,50,50
36,2.7337659999999997,2,0,2.16,57,50,48.8
37,2.7853164999999995,2,0,2.15,64,50,46.34146341463415
38,2.8453959999999996,2,0,5.3061224489795915,59,50,28.455284552845526
39,2.9218670999999996,2,0,2.1530612244897958,62,50,46.28099173553719
40,2.9868458999999996,2,0,4.938775510204081,60,50,28.063241106719367
41,3.0468987999999997,2,0,2.17,60,50,44.71544715447154
42,3.1041364,2,0,4.75,63,50,28.62903225806452
43,3.1536582999999996,2,0,2.15,62,50,45.08196721311475
44,3.2131562,2,0,5.183673469387755,55,50,28.451882845188287
45,3.2591227999999997,2,0,5.387755102040816,57,50,28.000000000000004
46,3.3268335999999996,2,0,2.13265306122449,56,50,43.22033898305085
47,3.3777172999999996,2,0,2.15,55,50,42.97520661157025
48,3.4653083999999996,2,0,2.15,56,50,42.97520661157025
49,3.5272501,2,0,2.15,53,50,42.97520661157025
50,3.5841117,2,0,5.22,53,50,28.455284552845526
51,3.6429837,2,0,5.22,52,50,28.455284552845526
52,3.6977293999999996,2,0,5.33,50,50,28.174603174603174
53,3.7589914999999996,2,0,5.33,50,50,28.174603174603174
54,3.8153411999999998,2,0,4.84,50,50,28.458498023715418
55,3.8737244,2,0,5.41,50,50,27.734375
56,3.9434473,2,0,1.65,50,50,38.028169014084504
57,4.0207223,2,0,5.470588235294118,50,50,28.195488721804512
58,4.0915156,2,0,5.450980392156863,50,50,27.65151515151515
59,4.1837213,2,0,5.480392156862745,50,50,27.819548872180448
60,4.2718171,2,0,5.666666666666667,50,50,27.173913043478258
61,4.3564353,2,0,1.6666666666666667,50,50,39.189189189189186
62,4.4293709,2,0,5.882352941176471,50,50,26.73611111111111
63,4.5078122,2,0,5.42,50,50,27.906976744186046
64,4.580657,2,0,1.65,50,50,42.465753424657535
65,4.6343854,2,0,1.68,50,50,40.54054054054054
66,4.7058942,2,0,1.66,50,50,41.0958904109589
67,4.7659883,2,0,5.57,50,50,27.611940298507463
68,4.8538706000000005,2,0,1.68,50,50,42.66666666666667
69,4.9258654,2,0,1.6666666666666667,50,50,43.42105263157895
70,4.9860349,2,0,1.6176470588235294,50,50,43.83561643835616
71,5.0557516,2,0,5.098039215686274,50,50,29.31726907630522
72,5.1240988,2,0,4.8431372549019605,50,50,28.62595419847328
73,5.2057616,2,0,5.401960784313726,50,50,27.65151515151515
74,5.272494099999999,2,0,1.6176470588235294,50,50,43.83561643835616
75,5.3560989999999995,2,0,5.372549019607843,50,50,27.480916030534353
76,5.4615092999999995,2,0,5.55,50,50,27.340823970037455
77,5.5759403999999995,2,0,5.46,50,50,28.13688212927757
78,5.6712394999999995,2,0,5.47,50,50,28.13688212927757
79,5.755767,2,0,5.47,50,50,28.40909090909091
80,5.8584249999999995,2,0,5.79,50,50,27.142857142857142
81,5.9368779,2,0,1.63,50,50,47.2972972972973
82,6.0220215999999995,2,0,5.813725490196078,50,50,26.923076923076923
83,6.113581999999999,2,0,5.254901960784314,50,50,28.68217054263566
84,6.200054799999999,2,0,6.068627450980392,50,50,26.666666666666668
85,6.295146299999999,2,0,5.490196078431373,50,50,28.044280442804425
86,6.384163499999999,2,0,5.529411764705882,50,50,28.308823529411764
87,6.489188199999999,2,0,5.637254901960785,50,50,28.05755395683453
88,6.5898110999999995,2,0,5.68,50,50,27.00729927007299
89,6.671509199999999,2,0,5.79,50,50,26.785714285714285
90,6.754300399999999,2,0,5.83,50,50,27.56183745583039
91,6.838069299999999,2,0,5.77,50,50,27.142857142857142
92,6.902538399999999,2,0,6.03,50,50,26.96245733788396
93,6.988717499999999,2,0,1.65,50,50,46.666666666666664
94,7.050728599999999,2,0,5.8431372549019605,50,50,27.68166089965398
95,7.135186599999999,2,0,5.372549019607843,50,50,28.67924528301887
96,7.218477899999999,2,0,6.147058823529412,50,50,26.557377049180324
97,7.300073999999999,2,0,5.911764705882353,50,50,26.96245733788396
98,7.410960899999998,2,0,5.598039215686274,50,50,27.898550724637683
99,7.500103199999998,2,0,5.735294117647059,50,50,28.169014084507044
100,7.628439999999998,2,0,1.7058823529411764,50,50,48.148148148148145
101,7.727122099999997,2,0,1.68,50,50,48.717948717948715
102,7.823521399999997,2,0,1.72,50,50,49.382716049382715
103,7.928545199999997,2,0,5.89,50,50,27.526132404181187
104,8.025505299999997,2,0,5.41,50,50,28.24427480916031
105,8.101924699999998,2,0,5.99,50,50,27.054794520547947
106,8.190189799999997,2,0,6.19,50,50,26.158940397350992
107,8.287504799999997,2,0,5.96,50,50,26.804123711340207
108,8.378789799999996,2,0,6.13,50,50,27.333333333333332
109,8.461079599999996,2,0,5.74,50,50,27.857142857142858
110,8.539491599999996,2,0,5.86,50,50,27.62237762237762
111,8.617861699999997,2,0,1.73,50,50,46.25
112,8.698519899999997,2,0,1.74,50,50,46.913580246913575
113,8.782373699999997,2,0,5.96078431372549,50,50,26.936026936026934
114,8.872037399999996,2,0,5.764705882352941,50,50,27.874564459930312
115,8.961379399999997,2,0,6.235294117647059,50,50,27.24358974358974
116,9.045706899999997,2,0,1.7647058823529411,50,50,48.23529411764706
117,9.145060899999997,2,0,5.862745098039215,50,50,27.303754266211605
118,9.240091399999997,2,0,6.431372549019608,50,50,26.08695652173913
119,9.324795299999996,2,0,6.411764705882353,50,50,25.85669781931464
120,9.414120899999997,2,0,1.7254901960784315,50,50,49.39759036144578
121,9.492341599999996,2,0,6.2254901960784315,50,50,26.688102893890676
122,9.592671799999996,2,0,5.803921568627451,50,50,28.027681660899656
123,9.712039399999997,2,0,5.784313725490196,50,50,27.77777777777778
124,9.820634299999996,2,0,5.872549019607843,50,50,27.303754266211605
125,9.932398999999997,2,0,6.352941176470588,50,50,26.41509433962264
126,10.058743699999997,2,0,6.33,50,50,26.688102893890676
127,10.162388199999997,2,0,6.22,50,50,27.124183006535947
128,10.254025999999998,2,0,5.75,50,50,28.01418439716312
129,10.342386799999998,2,0,5.99,50,50,27.303754266211605
130,10.424438199999997,2,0,6,50,50,27.303754266211605
131,10.518246899999998,2,0,5.77,50,50,28.368794326241137
132,10.601629899999997,2,0,5.99,50,50,27.64505119453925
133,10.682908499999996,2,0,5.87,50,50,27.874564459930312
134,10.763335999999997,2,0,6.05,50,50,26.68918918918919
135,10.868797099999997,2,0,6.18,50,50,26.490066225165563
136,10.952536599999997,2,0,1.73,50,50,48.148148148148145
137,11.039127599999997,2,0,6.18,50,50,26.732673267326735
138,11.132792299999997,2,0,6.46078431372549,50,50,26.543209876543212
139,11.213108399999996,2,0,6.205882352941177,50,50,26.688102893890676
140,11.278516799999997,2,0,6.421568627450981,50,50,26.08695652173913
141,11.344113799999997,2,0,1.7352941176470589,50,50,50
142,11.409796599999996,2,0,1.7156862745098038,50,50,50.602409638554214
143,11.471451699999996,2,0,6.205882352941177,50,50,26.688102893890676
144,11.532999999999996,2,0,6.107843137254902,50,50,26.885245901639344
145,11.601735999999995,2,0,1.7156862745098038,50,50,48.78048780487805
146,11.665082899999996,2,0,1.7156862745098038,50,50,50.602409638554214
147,11.732894999999996,2,0,6.127450980392157,50,50,27.5974025974026
148,11.817630099999995,2,0,6.117647058823529,50,50,27.5974025974026
149,11.882475199999995,2,0,6.352941176470588,50,50,27.187499999999996
150,11.954889099999995,2,0,6.401960784313726,50,50,26.39751552795031
151,12.018523399999996,2,0,6.37,50,50,26.43312101910828
152,12.088235099999995,2,0,6.49,50,50,26.25
153,12.158166699999995,2,0,1.8,50,50,50.57471264367817
154,12.208208299999995,2,0,6.4,50,50,26.89873417721519
155,12.263831699999995,2,0,1.71,50,50,50.617283950617285
156,12.324713499999996,2,0,5.82,50,50,27.972027972027973
157,12.403990499999995,2,0,1.73,50,50,50
158,12.471518099999995,2,0,1.71,50,50,50.617283950617285
159,12.539703999999995,2,0,6.04,50,50,27.27272727272727
160,12.611191499999995,2,0,6.52,50,50,26.479750778816197
161,12.682941099999995,2,0,6.37,50,50,26.43312101910828
162,12.756228799999995,2,0,5.89,50,50,27.241379310344826
163,12.815208999999996,2,0,6.03921568627451,50,50,27.062706270627064
164,12.879834299999995,2,0,6.5,50,50,26.07361963190184
165,12.947630199999995,2,0,1.7058823529411764,50,50,48.148148148148145
166,13.005559799999995,2,0,1.696078431372549,50,50,49.382716049382715
167,13.065165099999994,2,0,5.950980392156863,50,50,27.424749163879596
168,13.126274699999994,2,0,6.6568627450980395,50,50,26.268656716417908
169,13.187069999999995,2,0,6.049019607843137,50,50,26.973684210526315
170,13.262355199999995,2,0,5.9411764705882355,50,50,27.424749163879596
171,13.335620999999994,2,0,6.196078431372549,50,50,27.24358974358974
172,13.403343199999995,2,0,1.7549019607843137,50,50,51.162790697674424
173,13.495395999999994,2,0,6.196078431372549,50,50,27.24358974358974
174,13.579414799999995,2,0,6.323529411764706,50,50,27.27272727272727
175,13.667924399999995,2,0,6.5588235294117645,50,50,26.586102719033235
176,13.756143699999996,2,0,6.29,50,50,27.009646302250808
177,13.858977599999996,2,0,1.68,50,50,54.32098765432099
178,13.954487199999996,2,0,6.3,50,50,27.009646302250808
179,14.046258799999995,2,0,6.41,50,50,26.813880126182966
180,14.129084099999995,2,0,6.05,50,50,27.181208053691275
181,14.222912699999995,2,0,6.17,50,50,26.973684210526315
182,14.324074399999995,2,0,6.16,50,50,26.732673267326735
