generation,time,avg_layers,avg_hidden_layer_size,avg_moves,best_agent_fitness,best_agent_wins_percentage,best_agent_avg_performance
0,0.0447206,2,0,0,16,NaN,0
1,0.0947732,2,0,1,28,50,0
2,0.13896340000000001,2,0,1.38,39.5,40,37.83783783783784
3,0.18573050000000002,2.01,1,1.5,39,48.57142857142857,49.056603773584904
4,0.2305799,2.03,1,1.4605263157894737,39,56.57894736842105,47.16981132075472
5,0.2643591,2.02,1,1.45,36.5,61.25000000000001,46.2962962962963
6,0.28288040000000003,2.01,1,1.441860465116279,34.5,56.97674418604651,51.66666666666667
7,0.30036460000000004,2,0,1.4767441860465116,39.5,62.7906976744186,63.63636363636363
8,0.3181359,2.02,1,1.5113636363636365,38.5,63.63636363636363,56.92307692307692
9,0.33659880000000003,2.04,1,1.5326086956521738,36,51.08695652173913,56.00000000000001
10,0.3539468,2.02,1,1.5555555555555556,42.5,48.888888888888886,58.9041095890411
11,0.3713022,2,0,1.5,41,53.2608695652174,51.42857142857142
12,0.3900118,2.01,1,1.446808510638298,46.5,56.38297872340425,54.41176470588235
13,0.4071926,2.01,1,1.5638297872340425,41,48.93617021276596,57.692307692307686
14,0.4249022,2.01,1,1.6914893617021276,41,47.87234042553192,57.831325301204814
15,0.4435882,2,0,1.4791666666666667,42,42.70833333333333,42.66666666666667
16,0.4611285,2,0,1.4148936170212767,39,48.93617021276596,54.929577464788736
17,0.4785991,2.01,1,1.5520833333333333,43.5,54.166666666666664,54.054054054054056
18,0.4976611,2.02,1,1.5204081632653061,40,55.10204081632652,54.054054054054056
19,0.5155103,2,0,1.625,45.5,45.83333333333333,57.831325301204814
20,0.533137,2,0,1.46875,43.5,50,51.388888888888886
21,0.5522891999999999,2,0,1.3979591836734695,44,61.224489795918366,43.93939393939394
22,0.5688118,2,0,1.6875,42,46.875,57.831325301204814
23,0.5870265,2,0,1.5625,48,56.25,60
24,0.6077116,2,0,1.5408163265306123,48,64.28571428571429,54.929577464788736
25,0.6263217,2,0,1.510204081632653,40.5,57.14285714285714,55.55555555555556
26,0.6463759,2,0,1.5918367346938775,51,52.04081632653062,56.41025641025641
27,0.6647591,2,0,1.8673469387755102,45,54.08163265306123,61.53846153846154
28,0.6864173,2,0,2,44,50,62.62626262626263
29,0.7074458,2.01,1,1.62,42.5,56.99999999999999,53.84615384615385
30,0.729974,2,0,1.75,47.5,50,62.5
31,0.7522776,2,0,1.5,42.5,47,50
32,0.7743225,2,0,2,46,45.91836734693878,64
33,0.7934743000000001,2.02,1,1.9387755102040816,49.5,43.87755102040816,63.63636363636363
34,0.8132201000000001,2.03,1,1.8265306122448979,49.5,57.14285714285714,67.44186046511628
35,0.8339542000000001,2.03,1,1.69,49,53,58.333333333333336
36,0.8539843000000001,2.01,1,1.73,46.5,60,59.036144578313255
37,0.8728704000000002,2,0,1.64,49.5,61,53.84615384615385
38,0.8931378000000002,2,0,1.6020408163265305,45,54.08163265306123,45.45454545454545
39,0.9144700000000002,2,0,1.7653061224489797,44.5,53.06122448979592,54.11764705882353
40,0.9348744000000002,2,0,1.816326530612245,54,55.10204081632652,62.5
41,0.9580355000000003,2,0,1.7,48,47,55.172413793103445
42,0.9778344000000002,2.01,1,1.67,50,67,61.8421052631579
43,0.9997742000000002,2.01,1,1.68,52.5,53,56.62650602409639
44,1.0206093000000003,2.01,1,1.6938775510204083,47.5,54.08163265306123,53.65853658536586
45,1.0422958000000002,2.02,1,1.7551020408163265,55,62.244897959183675,61.72839506172839
46,1.0641765000000003,2.03,1,1.6326530612244898,49.5,51.02040816326531,56.25
47,1.0852844000000004,2,0,1.7,44.5,53,62.7906976744186
48,1.1052477000000003,2.01,1,1.63,52,57.99999999999999,58.97435897435898
49,1.1267923000000002,2.01,1,1.69,47,56.99999999999999,54.32098765432099
50,1.1483862000000002,2.01,1,1.74,46.5,50,60.22727272727273
51,1.1686776000000003,2,0,1.75,50,54,54.65116279069767
52,1.1896540000000002,2,0,1.81,49.5,49,56.043956043956044
53,1.2111641000000002,2,0,1.87,48.5,49,61.05263157894737
54,1.2319977000000002,2,0,1.8,50,57.99999999999999,60.91954022988506
55,1.2532381000000001,2.01,1,2.03,51.5,50,66.66666666666666
56,1.2746959000000002,2.02,1,1.74,48.5,56.99999999999999,69.41176470588235
57,1.2951457000000002,2,0,1.7647058823529411,48,51.9607843137255,60
